"id","state","city","city_ibge_code","confirmed","confirmed_per_100k_inhabitants","date","death_rate","deaths","estimated_population_2019","update_source"
7721,"PB","Santa Cecília","2513158",1,"15.24855","2020-05-22","0",0,6558,""
7722,"PB","Santa Helena","2513307",1,"16.98081","2020-05-22","0",0,5889,""
7723,"PB","Santa Luzia","2513406",23,"149.52542","2020-05-22","0.087",2,15382,""
7724,"PB","Santa Rita","2513703",401,"293.58792","2020-05-22","0.1197",48,136586,""
7725,"PB","Santa Teresinha","2513802",4,"87.46993","2020-05-22","0",0,4573,""
7726,"PB","São Bentinho","2513927",2,"44.15986","2020-05-22","0",0,4529,""
7727,"PB","São Bento","2513901",37,"108.7244","2020-05-22","0.0811",3,34031,""
7728,"PB","São João do Cariri","2514008",1,"23.81519","2020-05-22","0",0,4199,""
7729,"PB","São João do Rio do Peixe","2500700",11,"60.9959","2020-05-22","0",0,18034,""
7730,"PB","São João do Tigre","2514107",1,"22.6142","2020-05-22","0",0,4422,""
7731,"PB","São José da Lagoa Tapada","2514206",13,"170.38008","2020-05-22","0",0,7630,""
7732,"PB","São José de Caiana","2514305",5,"78.62872","2020-05-22","0",0,6359,""
7733,"PB","São José de Espinharas","2514404",2,"42.71679","2020-05-22","0",0,4682,""
7734,"PB","São José de Piranhas","2514503",4,"19.75211","2020-05-22","0.25",1,20251,""
7735,"PB","São José do Bonfim","2514602",6,"168.68147","2020-05-22","0",0,3557,""
7736,"PB","São José do Sabugi","2514701",50,"1207.43782","2020-05-22","0",0,4141,""
7737,"PB","São José dos Cordeiros","2514800",3,"82.69019","2020-05-22","0",0,3628,""
7738,"PB","São José dos Ramos","2514453",4,"67.14789","2020-05-22","0",0,5957,""
7739,"PB","São Mamede","2514909",6,"77.67996","2020-05-22","0",0,7724,""
7740,"PB","São Miguel de Taipu","2515005",11,"149.29425","2020-05-22","0.0909",1,7368,""
7741,"PB","São Sebastião de Lagoa de Roça","2515104",9,"77.18034","2020-05-22","0.2222",2,11661,""
7742,"PB","São Vicente do Seridó","2515401",7,"64.9652","2020-05-22","0",0,10775,""
7743,"PB","Sapé","2515302",126,"239.42993","2020-05-22","0.0317",4,52625,""
7744,"PB","Serra Branca","2515500",2,"14.59961","2020-05-22","0",0,13699,""
7745,"PB","Serra da Raiz","2515609",6,"190.5972","2020-05-22","0",0,3148,""
7746,"PB","Serra Redonda","2515807",6,"85.21517","2020-05-22","0",0,7041,""
7747,"PB","Serraria","2515906",2,"32.79226","2020-05-22","0.5",1,6099,""
7748,"PB","Sertãozinho","2515930",7,"139.33121","2020-05-22","0",0,5024,""
7749,"PB","Sobrado","2515971",8,"102.78813","2020-05-22","0.125",1,7783,""
7750,"PB","Solânea","2516003",23,"87.09812","2020-05-22","0",0,26407,""
7751,"PB","Soledade","2516102",4,"26.68624","2020-05-22","0",0,14989,""
7752,"PB","Sousa","2516201",100,"144.00092","2020-05-22","0.01",1,69444,""
7753,"PB","Sumé","2516300",3,"17.68242","2020-05-22","0",0,16966,""
7754,"PB","Tacima","2516409",7,"64.15544","2020-05-22","0.1429",1,10911,""
7755,"PB","Taperoá","2516508",26,"169.09469","2020-05-22","0.0385",1,15376,""
7756,"PB","Tavares","2516607",1,"6.79071","2020-05-22","0",0,14726,""
7757,"PB","Teixeira","2516706",9,"59.36284","2020-05-22","0",0,15161,""
7758,"PB","Uiraúna","2516904",4,"26.24328","2020-05-22","0.25",1,15242,""
7759,"PB","Umbuzeiro","2517001",17,"171.59584","2020-05-22","0.0588",1,9907,""
7760,"PB","Várzea","2517100",1,"35.58719","2020-05-22","0",0,2810,""
7761,"PB","Vieirópolis","2517209",2,"37.39716","2020-05-22","0",0,5348,""
7762,"PB","Vista Serrana","2505501",1,"26.32965","2020-05-22","0",0,3798,""
7763,"SE","Amparo de São Francisco","2800100",4,"168.492","2020-05-22","0",0,2374,""
7764,"SE","Aquidabã","2800209",11,"51.01331","2020-05-22","0",0,21563,""
7765,"SE","Aracaju","2800308",2940,"447.47973","2020-05-22","0.0129",38,657013,""
7766,"SE","Arauá","2800407",1,"9.94431","2020-05-22","0",0,10056,""
7767,"SE","Areia Branca","2800506",35,"188.76065","2020-05-22","0",0,18542,""
7768,"SE","Barra dos Coqueiros","2800605",116,"381.4911","2020-05-22","0.0086",1,30407,""
7769,"SE","Boquim","2800670",14,"52.20764","2020-05-22","0",0,26816,""
7770,"SE","Brejo Grande","2800704",1,"12.03514","2020-05-22","0",0,8309,""
7771,"SE","Campo do Brito","2801009",7,"38.65481","2020-05-22","0",0,18109,""
7772,"SE","Canhoba","2801108",1,"24.9501","2020-05-22","0",0,4008,""
7773,"SE","Canindé de São Francisco","2801207",15,"50.16722","2020-05-22","0.0667",1,29900,""
7774,"SE","Capela","2801306",20,"58.45731","2020-05-22","0",0,34213,""
7775,"SE","Carira","2801405",2,"9.05715","2020-05-22","0",0,22082,""
7776,"SE","Carmópolis","2801504",6,"36.0707","2020-05-22","0.1667",1,16634,""
7777,"SE","Cedro de São João","2801603",18,"305.23995","2020-05-22","0",0,5897,""
7778,"SE","Cristinápolis","2801702",7,"39.16303","2020-05-22","0",0,17874,""
7779,"SE","Cumbe","2801900",1,"25.08151","2020-05-22","0",0,3987,""
7780,"SE","Divina Pastora","2802007",2,"38.92565","2020-05-22","0",0,5138,""
7781,"SE","Estância","2802106",104,"150.32377","2020-05-22","0.0192",2,69184,""
7782,"SE","Feira Nova","2802205",2,"35.81662","2020-05-22","0",0,5584,""
7783,"SE","Frei Paulo","2802304",12,"77.81597","2020-05-22","0.0833",1,15421,""
7784,"SE","Gararu","2802403",2,"17.23544","2020-05-22","0.5",1,11604,""
7785,"SE","General Maynard","2802502",1,"29.88643","2020-05-22","0",0,3346,""
7786,"SE","Graccho Cardoso","2802601",9,"154.69233","2020-05-22","0",0,5818,""
7787,"SE","Indiaroba","2802809",6,"33.41315","2020-05-22","0.1667",1,17957,""
7788,"SE","Itabaiana","2802908",229,"239.97401","2020-05-22","0.0044",1,95427,""
7789,"SE","Itabaianinha","2803005",105,"250.42931","2020-05-22","0.0095",1,41928,""
7790,"SE","Itabi","2803104",1,"20.39568","2020-05-22","0",0,4903,""
7791,"SE","Itaporanga d'Ajuda","2803203",17,"49.4819","2020-05-22","0.0588",1,34356,""
7792,"SE","Japaratuba","2803302",5,"26.67663","2020-05-22","0.2",1,18743,""
7793,"SE","Japoatã","2803401",1,"7.4438","2020-05-22","0",0,13434,""
7794,"SE","Lagarto","2803500",99,"94.82032","2020-05-22","0.0202",2,104408,""
7795,"SE","Laranjeiras","2803609",18,"60.35003","2020-05-22","0.1111",2,29826,""
7796,"SE","Macambira","2803708",3,"43.35887","2020-05-22","0",0,6919,""
7797,"SE","Malhada dos Bois","2803807",3,"81.47746","2020-05-22","0",0,3682,""
7798,"SE","Malhador","2803906",13,"103.02742","2020-05-22","0",0,12618,""
7799,"SE","Maruim","2804003",15,"87.14344","2020-05-22","0",0,17213,""
7800,"SE","Moita Bonita","2804102",4,"35.28893","2020-05-22","0",0,11335,""
7801,"SE","Monte Alegre de Sergipe","2804201",1,"6.65292","2020-05-22","0",0,15031,""
7802,"SE","Muribeca","2804300",2,"26.22951","2020-05-22","0",0,7625,""
7803,"SE","Neópolis","2804409",2,"10.68433","2020-05-22","0.5",1,18719,""
7804,"SE","Nossa Senhora Aparecida","2804458",1,"11.3688","2020-05-22","0",0,8796,""
7805,"SE","Nossa Senhora da Glória","2804508",125,"338.5332","2020-05-22","0.008",1,36924,""
7806,"SE","Nossa Senhora das Dores","2804607",23,"86.372","2020-05-22","0",0,26629,""
7807,"SE","Nossa Senhora de Lourdes","2804706",6,"92.54975","2020-05-22","0.1667",1,6483,""
7808,"SE","Nossa Senhora do Socorro","2804805",381,"207.4847","2020-05-22","0.021",8,183628,""
7809,"SE","Pacatuba","2804904",8,"55.44774","2020-05-22","0",0,14428,""
7810,"SE","Pedrinhas","2805109",1,"10.4145","2020-05-22","0",0,9602,""
7811,"SE","Pinhão","2805208",2,"30.41363","2020-05-22","0",0,6576,""
7812,"SE","Pirambu","2805307",2,"21.55172","2020-05-22","0",0,9280,""
7813,"SE","Poço Redondo","2805406",14,"40.25881","2020-05-22","0.0714",1,34775,""
7814,"SE","Poço Verde","2805505",8,"33.71544","2020-05-22","0",0,23728,""
7815,"SE","Porto da Folha","2805604",19,"66.44286","2020-05-22","0.0526",1,28596,""
